UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
  107910   Words
   84873   Misrecognized
   21.35%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       2        0   100.00   bytet
       2        2     0.00   bytingar
       2        2     0.00   bytter
       2        2     0.00   byxorne
       4        4     0.00   byxsã
     378      271    28.31   bã
       6        6     0.00   c
       2        2     0.00   cabinet
       2        2     0.00   cabinetter
       4        4     0.00   cabinettet
       6        6     0.00   caffe
       8        8     0.00   caffã
       2        2     0.00   calabaliquen
       2        2     0.00   calami
       6        6     0.00   calculation
       2        2     0.00   calculerar
       2        2     0.00   calculerat
       2        2     0.00   calotten
       2        2     0.00   calumnia
       2        2     0.00   camererare
       4        4     0.00   cammar
       2        2     0.00   cammare
       2        2     0.00   cammartienaren
       2        2     0.00   cammerer
       2        0   100.00   camrar
       2        2     0.00   canapã
       8        8     0.00   capital
      18       18     0.00   capitaler
       2        2     0.00   capitalet
       2        2     0.00   capitel
       4        4     0.00   caracter
       2        2     0.00   caracterizerade
       2        2     0.00   caresse
       2        2     0.00   caressen
       2        2     0.00   caresser
       2        2     0.00   caritã
       4        4     0.00   carl
       2        2     0.00   carlar
       2        2     0.00   caroliner
       2        2     0.00   cartesianer
       2        2     0.00   cassa
       2        2     0.00   catones
       2        2     0.00   cattuntryckeriet
       6        6     0.00   cavailler
       2        2     0.00   cavaillerement
       4        4     0.00   cavalier
       2        2     0.00   cavallier
       2        2     0.00   cceiteter
       2        2     0.00   ceder
       2        2     0.00   cent
       2        2     0.00   ceptor
       4        4     0.00   ceres
       2        2     0.00   charta
       2        2     0.00   chatelet
       2        2     0.00   chicanante
       2        2     0.00   chicane
       2        2     0.00   chicanen
       4        4     0.00   chicanera
       2        2     0.00   chicanerad
       2        2     0.00   china
       4        4     0.00   chocolade
       2        2     0.00   chocolat
       2        2     0.00   christelige
       2        2     0.00   christen
       2        2     0.00   christne
       2        2     0.00   chtigt
       2        2     0.00   cicero
       2        2     0.00   cirkel
       4        4     0.00   citerade
      30       24    20.00   ck
      28       20    28.57   cka
       2        0   100.00   ckades
       2        2     0.00   ckandes
       8        8     0.00   ckar
       2        2     0.00   ckare
       2        2     0.00   ckas
       4        2    50.00   ckat
       2        0   100.00   cke
      18       10    44.44   ckelig
       6        6     0.00   ckeligen
       4        4     0.00   ckeligt
       2        2     0.00   ckelse
      16       14    12.50   cken
      18       18     0.00   cker
       2        2     0.00   ckerhet
       2        2     0.00   ckerheten
       2        2     0.00   ckerheter
       2        2     0.00   ckeri
       8        4    50.00   ckhet
       2        2     0.00   ckia
       2        2     0.00   ckirculi
       2        2     0.00   ckligen
       2        2     0.00   cknelige
      44       38    13.64   ckt
       4        4     0.00   ckta
       4        2    50.00   cktad
       2        0   100.00   cktas
       2        0   100.00   cktat
       8        8     0.00   ckte
       6        4    33.33   ckten
       2        2     0.00   cktenskap
       2        2     0.00   ckter
       2        0   100.00   cktet
       6        6     0.00   cktig
       4        2    50.00   cktiga
       2        2     0.00   cktigaste
       6        6     0.00   cktige
       4        4     0.00   cktighet
       2        2     0.00   cktigste
       2        2     0.00   cktingar
       2        2     0.00   cktskap
       2        2     0.00   claudius
       2        2     0.00   climat
       2        2     0.00   coiffera
       2        2     0.00   coiffã
       2        2     0.00   collegie
       2        2     0.00   collegiers
       4        4     0.00   collegio
       2        2     0.00   colonierne
       2        2     0.00   comes
       2        2     0.00   commenderade
       4        4     0.00   commerce
       2        2     0.00   commercens
       2        2     0.00   comminister
       2        2     0.00   commissionaire
       8        8     0.00   commissionairer
