UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
    3100   Words
    1642   Misrecognized
   47.03%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       2        2     0.00   synas
       1        1     0.00   synd
       1        1     0.00   syskon
       1        1     0.00   syslan
       1        1     0.00   syslor
       1        1     0.00   syssle
      59       59     0.00   sã
       3        0   100.00   t
       1        1     0.00   ta
       1        1     0.00   tagas
       1        0   100.00   tagen
       1        0   100.00   tager
       1        1     0.00   tagit
       1        0   100.00   tahl
       1        0   100.00   talade
       1        1     0.00   talar
       1        0   100.00   tals
       1        0   100.00   tanka
       2        0   100.00   tappre
       3        3     0.00   tar
       3        1    66.67   ter
       1        1     0.00   terier
       1        1     0.00   thron
       5        4    20.00   tid
       1        1     0.00   tidens
       1        0   100.00   tidiga
       2        2     0.00   tienst
      24       13    45.83   til
       1        1     0.00   tilbedia
       2        1    50.00   tilfã
       1        1     0.00   tilkomma
       1        1     0.00   tilkommer
       1        1     0.00   tils
       1        1     0.00   tilsamman
       3        3     0.00   tilstã
       1        0   100.00   tilwã
       1        1     0.00   tio
       1        0   100.00   tiockt
       1        0   100.00   titlar
       1        1     0.00   titul
       1        1     0.00   titulen
